365273.670578,1869058.698533,0.054971,12.866989,345.646464,19499.496054,3.134307,7456.942905,52.317205,6565.114893,95.252292,0.868278,3.878037,1706.428329,3.899983
1756652.026952,297463021.883949,0.056609,15.172522,429.466888,28319.834084,2.634583,7990.951296,0.625786,12885.883707,117.624084,1.237173,3.522370,1811.489496,11.979917
2236640.335716,280493619.542679,0.046319,13.668865,347.596609,20945.858721,2.064296,9029.000444,30.999870,10754.125939,115.567712,1.060267,4.397927,2136.405132,9.646877
463533.368502,6182604.926595,0.055855,17.836013,433.184300,18391.127758,2.181986,7716.613427,31.498867,11555.162963,87.122380,0.823127,4.806651,1509.147272,0.000000
1103219.808906,2130.960647,0.052682,21.757372,348.443231,110093.194447,2.712630,13372.847857,29.769344,19275.255288,98.345076,1.037681,5.081619,1678.980585,0.008610
555969.232636,3742.186894,0.045273,17.404346,418.010384,22232.451281,2.044224,4944.507498,28.779123,3229.920570,92.281141,0.797997,4.190956,1685.579192,3.592192
1905746.019315,270844450.802593,0.050595,13.387424,361.522824,30665.820504,2.319306,9707.596958,1.210479,74651.536276,110.662849,1.048119,4.080088,1786.465779,14.083773
