73213487.283353,350179077.899929,138871153.695245,14757284.768071,218561973.935296,47342366.007159,108131307.317425,109928980.272677,55970.604163,102079.546510,39843629.861175,119803521.870898,147061.311551,7329553.809702,107642031.283928,53238389.393147,36468.750656,2500436.490009,24508439.989570,168324893.196881,221256775.700631,44878720.409688,267384325.498246,253603.096234,77913963.502786,72367113.784009,42393303.394887,22620030.137682,2469506.788861,17148578.532084,166421113.336237,435982028.012618,54777722.750795,111342267.773848,157937885.192975,399126246.745655,79036828.664621,161095072.261920,56682878.173533,428360.353700,108373218.812179,255916468.318615,159759928.305079,301146418.078751,3253614.362619,80516.240062,203629685.487253,238873635.570302,63979995.031267,85647209.687608,75097553.777078,
16948454551.101774,19771570592.301285,15113270796.762442,10756421455.236551,33567235466.427238,13843914100.291737,226.668695,877364858.831719,25574937083.301273,24812038684.337044,23515288080.442570,15510461891.067225,39823532137.098396,4.488858,13329228654.745661,12534841139.258226,35965772082.903610,38514277387.419907,6351112961.049564,21714907515.449337,20131133129.777134,11.969326,6384686413.237548,14427705854.553543,23927695338.986282,32287202997.677269,24212169564.605778,22120207659.472900,21713533685.444115,1.007783,464.836676,19912375579.303391,21148115256.477520,17895158177.723022,23606667270.942539,38.562027,19878945837.568386,21222099934.275230,14548011203.697439,24073308517.295086,14781194582.461330,13691097148.820547,18465707764.270016,39376093585.292191,71.970351,11827186305.873280,20131025121.777115,19478819962.178917,2893.464273,1.291510,38578648535.103310,
20.918367,20.831041,20.893521,20.846881,20.929593,20.740197,20.903443,20.873780,20.930997,20.881830,20.920840,20.904766,20.843384,20.796908,20.903181,20.885592,20.915379,20.759263,20.820262,20.945637,20.950698,20.885310,20.824637,20.872684,20.844518,20.952375,20.827419,20.862650,20.898305,20.937494,20.929375,20.944268,20.846019,20.915595,20.899223,20.881859,20.922731,20.863831,20.884121,20.906690,20.919734,20.885614,20.901758,20.616520,20.907588,20.866710,20.801939,20.774360,20.917219,20.771101,20.906454,
143.631472,52.732764,140.608667,101.594715,156.207828,107.960761,88.471418,152.421872,95.515700,132.972901,66.864414,86.265457,136.393958,181.262784,134.304824,115.905050,80.758679,111.913277,103.475129,116.953444,99.495664,70.641901,63.677254,94.900351,73.013313,98.136947,76.642355,108.791813,94.520807,68.931459,77.606615,116.670395,58.758712,86.842009,103.060301,62.858585,80.010629,102.234466,108.783100,84.875520,93.400890,122.784804,100.517038,112.598407,85.566307,122.500419,132.332472,95.598500,127.737572,99.537657,107.606256,
5151.063870,1096.052148,4611.865304,3033.882441,3326.374759,5464.776728,5468.881625,2710.988115,5208.236723,3999.271445,4544.019440,4140.294868,5521.958527,2437.447319,5344.696794,4637.103486,2153.075984,5711.092345,2136.130916,5844.813941,5276.842771,3914.699953,4724.766492,1195.169776,4149.064304,4732.193632,3416.253345,5422.255033,5069.090921,1994.197636,5236.694898,5107.369737,3512.166244,2865.669821,4838.389767,5642.970479,3587.084705,2272.402697,3924.544649,4924.588106,5042.933088,1682.342542,5120.967996,3752.379435,5031.318757,5084.258705,4288.881433,2708.556565,4495.612177,3048.592181,4986.487466,
958790.256490,761884.610468,2112581.197411,11900.115460,3960664.104067,377484.578373,1780213.519500,365240.091566,4314.932304,3549399.290608,1624844.564038,11201.132484,3499452.062806,87733.952680,861594.400058,89205.110452,7761268.148749,236743.898737,586243.704081,1118729.731126,960648.400006,1103690.674769,302375.653853,4099534.423965,17553.442991,200486.797694,1665219.279224,78304.209619,80356.168693,22735.535922,7293.959554,2603942.327604,9861.036217,2661530.534583,39938.580442,38722.734486,24149.343969,60821.370249,46711.064156,800045.147825,71390.958466,2378621.144143,22263.380334,228652.654168,12279.139064,330344.658856,380703.627278,4087979.032130,6270768.397859,1732329.193512,1302246.566829,
30.770745,24.647665,8.750618,63.536032,83.541063,14.335977,92.846256,71.162012,147.649640,82.592349,126.250915,81.866443,25.471534,5.787084,204.834071,85.038669,141.072787,30.654264,82.631200,82.392622,88.984892,71.201756,10.409283,37.310753,8.045109,38.637765,74.842169,25.586529,27.176364,86.405773,29.732335,42.575186,154.324682,127.166247,20.063368,46.624841,10.064476,152.676664,8.538799,31.679903,15.778765,118.643141,62.609431,9.316954,123.628337,7.323703,7.818847,173.079914,72.129594,99.774473,24.504031,
717044.850171,87797.529651,36515.096274,7351.377277,218753.845914,32414.131389,7906.298288,825850.085554,299264.679458,12551.729829,1243740.712311,18694.608650,119864.252511,31387.740230,2770.582512,5018.695973,51297.424796,331883.583753,91422.570976,3760.428769,51150.866385,25451.843611,88840.382160,5642.698741,25321.167552,142263.598050,57025.101385,432044.758199,166940.313589,36826.430203,14172.534158,91217.547823,55279.066766,51908.326945,654795.988469,57642.327490,215914.527635,19546.590908,128011.724307,7252.485248,165394.484965,3665.454505,27963.099418,24782.585586,45111.210126,20451.306364,1293128.977059,81331.028051,10520.684703,9873.190593,3052.264389,
135.962262,260.278904,393.645302,162.164803,163.740512,103.279238,202.689955,246.695615,146.797354,165.796898,104.405845,208.339524,104.693628,175.591825,103.512643,231.054615,175.049952,196.521850,105.094794,162.787457,352.072889,200.116112,183.406013,173.629342,105.037619,285.602412,180.397037,104.904178,103.445616,103.884885,308.972536,103.954376,169.433003,209.160413,194.189761,209.692900,104.499463,185.322330,104.405463,204.363606,257.714397,221.372399,156.907583,181.802100,169.882212,298.233347,338.649159,103.564704,102.741955,103.745329,149.228465,
4549770.414253,116742.344610,1498057.519713,2540928.494448,1201741.099155,748162.226593,1025021.999823,334540.902672,3308563.941083,108618.207373,2513.296075,3282038.711592,4120330.087140,11907724.163836,3722071.969221,5524274.660754,69986.123445,261601.411792,842489.433328,32572289.204145,389707.599462,170520.603596,197586.910901,35038.486474,2033577.579748,7986.606430,7873.263601,3196.034395,2039100.314529,367669.909797,1516484.631668,693058.703191,3919178.753429,26569.175719,1573.759328,56877.957143,2613.709784,6237565.164143,58782.746362,2088.674360,78144.732293,37731.854706,151785.462096,272347.847900,7786231.467731,1843.591136,2614294.699934,269670.367974,1668.411957,1243939.243232,366785.627448,
