1,0.000000
2,0.000000
3,0.875418
4,0.000000
5,0.000000
6,3.740692
7,0.009160
8,0.068784
9,0.658402
10,0.008921
11,0.000000
12,0.980630
13,1.378096
14,0.293362
15,95.398577
16,0.142702
17,0.000000
18,1.597609
19,0.050419
20,0.344861
21,0.000000
22,5.966849
23,157.859104
24,16.563932
25,12.144379
26,30.693136
27,0.000370
28,27.729678
