fitness_de_with_archive,949.398363,676.151499,482.096815,461.989813,405.050882,391.766543,361.691869,299.449635,339.177867,273.121695,276.025538,245.473109,211.435581,186.457648,130.360679,116.838666,109.755728,109.941861,83.027695,77.004871,62.520245,62.411212,42.382155,42.730270,38.596027,26.171897,37.712754,35.855493,35.994431,33.640862,35.444373,27.038134,26.796271,32.112932,52.967257,47.491718,38.789638,36.195540,35.016770,34.670804,32.131876,35.217353,35.849600,28.808704,28.536476,28.524445,27.353893,25.477004,25.477004,25.477004,25.477004,28.434430,29.132144,28.743974,28.743974,28.743974,29.355641,29.355641,29.355641,29.355641,29.355641,29.355641,29.535760,29.582683,29.582683,39.211933,39.185907,39.185907,39.185907,39.185907,40.332134,40.280938,41.281280,41.281280,41.533032,51.386015,47.447361,46.427461,32.430590,33.810235,33.810235,33.810235,43.088078,39.996910,40.680350,40.523600,40.523600,40.853158,40.853158,40.853158,41.558382,41.864738,43.261427,43.261427,35.533278,39.240670,39.240670,39.240670,39.240670,39.240670,39.240670,39.339063,39.339063,39.339063,39.339063,39.339063,38.990266,38.990266,37.786975,38.186031,38.670775,38.410367,38.410367,38.410367,40.674425,40.575218,33.205830,33.601247,33.601247,33.601247,33.601247,30.999535,30.999535,30.999535,30.999535,24.129873,24.129873,24.129873,24.468795,18.960714,18.960714,18.960714,18.960714,18.960714,18.960714,18.960714,18.960714,21.063559,19.653601,17.439450,17.439450,17.439450,17.439450,16.516757,16.516757,11.614689,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.528388,11.556389,11.556389,23.112438,25.536090,25.530467,25.530467,25.530467,25.843333,25.843333,25.843333,27.588950,27.588950,27.588950,27.588950,30.435154,30.435154,30.435154,30.435154,30.435154,32.301823,30.459384,30.459384,30.459384,30.459384,30.448270,30.448270,30.448270,30.448270,30.448270,30.448270,30.448270,30.448270,30.448270,29.499736,29.145433,29.145433,28.516793,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,28.475957,27.997788,28.028140,28.028140,27.302751,27.302751,27.439584,20.406911,20.406911,20.406911,20.406911,20.406911,24.587461,24.587461,23.323156,23.323156,23.323156,23.323156,22.715653,22.715653,22.715653,23.847756,23.847756,23.847756,27.649576,27.354409,27.354409,27.354409,27.137419,27.137419,27.137419,27.137419,27.137419,27.137419,27.137419,28.627722,28.143538,28.143538,28.578827,28.578827,28.578827,28.578827,28.578827,28.578827,28.578827,28.916187,28.916187,27.501723,27.501723,27.501723,27.501723,27.501723,27.501723,26.769164,26.769164,26.769164,26.769164,26.769164,26.769164,26.769164,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.897103,26.570316,26.615060,26.615060,27.401371,27.401371,27.401371,27.401371,27.401371,27.551145,30.064391,30.064391,30.493788,30.493788,30.493788,30.493788,30.570590,30.570590,30.570590,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,31.094623,33.351399,33.351399,33.351399,33.351399,34.498464,34.498464,34.498464,34.498464,34.498464,34.498464,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,32.472923,31.456149,31.456149,31.456149,31.456149,31.456149,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,27.889728,29.858950,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,29.091832,30.608995,30.608995,30.608995,30.608995,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,31.039187,30.884325,30.884325,30.884325,30.884325,30.884325,30.884325,30.884325,30.884325,30.884325,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,30.690726,29.964845,29.964845,29.964845,29.964845,29.964845,29.964845,29.964845,29.964845,29.964845,31.138429,31.138429,31.942250,31.942250,31.942250,31.942250,31.942250,31.942250,31.942250,31.942250,31.942250,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,31.558139,32.890450,32.890450,32.890450,32.890450,32.890450,32.890450,32.890450,32.890450,31.869470,32.149274,32.149274,32.149274,32.149274,32.149274,32.688981,32.688981,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,32.375147,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,30.439052,29.136665,29.136665,29.136665,29.136665,29.136665,29.786946,23.176329,23.176329,23.176329,23.176329,23.176329,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,26.211101,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,27.384182,28.818943,28.818943,28.818943,32.996620,32.996620,32.996620,32.996620,33.583376,33.583376,33.583376,33.583376,33.583376,33.583376,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.344885,33.373661,33.373661,33.373661,33.373661,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.641110,35.520054,35.520054,35.520054,35.520054,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,34.351991,36.255209,36.255209,36.255209,36.255209,36.255209,36.933750,38.563737,38.563737,38.563737,38.563737,38.563737,38.563737,38.563737,38.563737,38.563737,38.563737,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,38.606135,40.345552,40.345552,40.345552,40.345552,40.345552,40.345552,40.345552,40.345552,40.345552,40.345552,40.350352,40.350352,40.350352,40.350352,40.350352,40.350352,40.350352,40.350352,40.350352,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.885241,42.766572,42.766572,42.766572,42.766572,42.766572,42.766572,42.766572,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,40.441976,42.284865,42.284865,42.284865,42.284865,42.284865,42.452781,42.452781,42.452781,42.452781,44.792351,44.792351,44.792351,44.763621,44.763621,44.763621,44.763621,44.763621,44.763621,44.763621,44.763621,44.763621,44.855512,48.132042,48.132042,48.132042,48.132042,48.132042,48.132042,48.132042,48.132042,48.132042,48.090848,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,47.328105,45.096431,45.096431,45.075129,45.075129,45.075129,45.075129,45.075129,45.075129,45.075129,45.075129,45.075129,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.815042,45.846388,45.846388,45.846388,45.883811,47.129810,47.129810,47.129810,48.000364,48.000364,48.264102,47.484047,47.484047,51.333710,50.973648,50.973648,50.973648,50.973648,50.973648,50.973648,50.973648,52.645251,52.645251,52.645251,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.618170,52.595633,52.604402,52.604402,52.604402,54.622963,54.622963,54.622963,56.749134,56.749134,56.749134,56.749134,57.083497,57.263833,57.263833,57.263833,58.343971,59.582496,59.582496,59.582496,59.582496,61.185501,61.613756,61.613756,60.425404,60.425404,61.184838,62.013978,62.961748,62.961748,62.961748,63.177366,63.586196,62.976110,62.976110,62.976110,62.976110,62.976110,66.627920,66.627920,66.627920,66.627920,67.305588,67.605553,67.895295,68.611373,68.611373,69.936665,69.936665,70.273486,70.273486,70.273486,70.273486,70.546637,70.546637,70.546637,72.909398,73.586375,73.586375,73.586375,73.586375,73.586375,73.586375,74.588058,74.588058,74.588058,74.617774,74.768961,74.768961,74.768961,74.768961,74.768961,75.809988,75.449600,75.409219,75.409219,75.409219,75.887221,75.812649,75.812649,75.812649,75.812649,75.884680,75.833509,75.833509,75.341657,75.541447,75.783696,75.532905,75.532905,75.532905,75.980843,75.635902,75.602599,75.602599,75.602599,75.602599,76.033631,76.798862,76.729402,77.050167,77.309837,77.309837,77.856280,77.856280,78.657328,78.664890,78.618508,79.543421,79.918737,79.918737,80.369214,80.259220,80.716799,80.837895,81.211997,81.188712,81.188712,81.188712,81.587612,81.819519,82.790034,83.506374,83.506374,83.543060,83.681438,83.785152,84.269185,84.269185,84.401107,84.442408,84.527996,84.527996,84.496580,84.560965,84.919589,84.951320,84.861433,84.867586,84.867586,84.867586,85.020383,85.233393,85.151504,85.166068,85.747847,85.981148,85.902516,86.043624,86.178779,86.178779,86.504785,86.516916,86.555678,86.555678,86.601857,86.605235,86.597268,86.574660,86.574660,86.836152,86.836152,86.869611,86.869611,87.017370,86.973001,86.988974,87.056465,87.093815,87.093815,87.220372,87.220372,87.277073,87.255735,87.255735,87.378583,87.378583,87.390963,87.468835,87.468835,87.620503,88.335162,88.379742,88.448700,88.448700,88.447919,88.447919,88.542809,88.542809,88.556636,86.896082,86.896082,86.960870,86.972060,86.972060,87.068967,87.068967,87.093777,87.093777,87.053356,87.050878,87.032791,87.032791,87.012556,87.012556,87.012556,87.012556,87.135112,87.175036,87.175036,87.157329,87.241891,87.270325,87.246258,87.286957,87.411441,87.411441,87.408377,87.408377,87.463232,87.463232,87.545694,87.548649,87.572862,87.650382,87.656308,87.656308,87.652187,87.631823,87.713053,87.830679,87.830679,87.834612,87.834612,87.834612,87.964091,87.964091,88.001129,88.001129,88.056878,88.061897,88.062451,88.054081,88.066556,88.195739,88.195739,88.238663,88.226553,88.359448,88.356151,88.356151,88.383490,88.383490,88.414056,88.414056,88.414148,88.417283,88.417283,88.413182,88.413182,88.413182,88.398301,88.378095,88.424587,88.451509,88.470336,88.470336,88.470336,88.470924,88.468943,88.470719,88.470122,88.490608,88.620608,88.602966,88.617317,88.629481,88.632239,88.632239,88.674338,88.707953,88.698167,88.714301,88.721677,88.721677,88.750984,88.736701,88.734983,88.741594,88.749011,88.759118,88.759118,88.775584,88.783491,88.783491,88.793035,88.806967,88.824847,88.824847,88.824847,88.818549,88.829817,88.849694,88.861607,88.872186,88.880750,88.878302,88.878045,88.878045,88.878087,88.893565,88.893565,88.898357,88.930326,88.945285,88.976128,88.964746,88.961439,88.953979,88.953979,88.947376,88.966708,88.966156,88.966156,88.966156,89.018805,89.035668,89.039960,89.055312,89.055312,89.052258,89.052258,89.040021,89.073091,89.071551,89.071551,89.091512,89.091512,89.098382,89.114279,89.135204,89.130517,89.131209,89.131209,89.122711,89.157908,89.160811,89.160811,89.164592,89.167845,89.167845,89.180359,89.187340,89.187340,89.187340,89.203576,89.213410,89.213410,89.239791,89.241987,89.241987,89.241987,89.245734,89.245734,89.261335,89.286916,89.294198,89.294198,89.299402,89.306638,89.315004,89.313894,89.313894,89.328847,89.340143,89.353835,89.354759,89.354759,89.367868,89.367868,89.371891,89.370593,89.367057,89.409464,89.418680,89.418680,89.418680,89.418437,89.419776,89.419776,89.437003,89.424436,89.431469,89.444090,89.438407,89.437589,89.437589,89.436599,89.425568,89.442427,89.444330,89.444330,89.436765,89.439213,89.439326,89.437716,89.437716,89.437716,89.445449,89.447829,89.447418,89.462832,89.470687,89.470687,89.486911,89.500070,89.501153,89.501153,89.501153,89.501153,89.497385,89.495043,89.499678,89.502022,89.510584,89.522953,89.523179,89.523179,89.534788,89.535340,89.540102,89.548945,89.558830,89.559259,89.551662,89.551662,89.551761,89.553652,89.563874,89.564615,89.564783,89.560276,89.564114,89.564409,89.573833,89.573833,89.575239,89.582619,89.582619,89.584763,89.586253,89.586008,89.586400,89.595123,89.597414,89.603991,89.602777,89.612158,89.610585,89.611175,89.612535,89.612535,89.612535,89.614178,89.619735,89.620340,89.623249,89.632188,89.639451,89.640956,89.640956,89.648703,89.647374,89.647374,89.647374,89.647897,89.645859,89.645859,89.645859,89.645859,89.652372,89.649205,89.652778,89.652472,89.654627,89.655303,89.650742,89.650497,89.656924,89.653535,89.653535,89.653535,89.652140,89.653888,89.653806,89.654091,89.655275,89.655275,89.655745,89.655745,89.658010,89.064126,89.064126,89.067642,89.068221,89.070969,89.070969,89.072049,89.072519,89.072519,89.074934,89.076008,89.076008,89.076945,89.076928,89.076884,89.077659,89.077659,89.078144,89.078604,89.078642,89.078684,89.078684,89.078684,89.080599,89.080599,89.080599,89.080632,89.080991,89.079546,89.079444,89.079444,89.079444,89.078322,89.080918,89.080253,89.080358,89.080699,89.080699,89.081070,89.081070,89.081550,89.081494,89.081745,89.083390,89.080881,89.081852,89.081635,89.082469,89.082469,89.082931,89.083573,89.084186,89.084186,89.085990,89.086256,89.086256,89.087012,89.087012,89.086206,89.086829,89.085529,89.084740,89.084231,89.084457,89.083968,89.083988,89.083801,89.084208,89.084360,89.084410,89.084843,89.084811,89.085449,89.085772,89.085772,89.085355,89.085392,89.085444,89.085444,89.086203,89.086908,89.086908,89.086927,89.087672,89.087672,89.088433,89.088588,89.088355,89.088958,89.089053,89.088909,89.089710,89.090128,89.089966,89.089812,89.089952,89.089839,89.090441,89.090971,89.091034,89.090388,89.090388,89.090566,89.090565,89.091626,89.091647,89.091647,89.091760,89.091274,89.091264,89.091228,89.091501,89.091779,89.091970,89.092192,89.092417,89.092417,89.093104,89.092910,89.092910,89.092317,89.092604,89.092825,89.092838,89.092649,89.092649,89.092649,89.093313,89.093543,89.093543,89.093807,89.093807,89.093889,89.094243,89.094243,89.094031,89.094348,89.094362,89.094221,89.094287,89.095022,89.095488,89.096179,89.096470,89.095900,89.096283,89.096144,89.096073,89.096080,89.096227,89.096088,89.096107,89.096708,89.096708,89.097155,89.097631,89.097631,89.097974,89.098844,89.098864,89.099455,89.099689,89.099689,89.099700,89.099769,89.100317,89.099264,89.099584,89.099921,89.099909,89.100528,89.100513,89.100495,89.100620,89.100528,89.101031,89.101020,89.100976,89.101042,89.101042,89.101162,89.101281,89.100965,89.101279,89.101279,89.101555,89.101362,89.101383,89.101397,89.101320,89.102542,89.102135,89.102507,89.103258,89.102449,89.102449,89.102561,89.102561,89.101753,89.102961,89.102004,89.102004,89.102004,89.102004,89.102163,89.102251,89.102395,89.102952,89.102952,89.102952,89.103214,89.103214,89.103246,89.103246,89.103761,89.103619,89.104089,89.104009,89.104111,89.104163,89.103767,89.103902,89.103902,89.103902,89.103968,89.103954,89.103954,89.104307,89.104307,89.104307,89.104315,89.104315,89.104315,89.104425,89.104597,89.104914,89.104923,89.104646,89.104646,89.104080,89.104080,89.104084,89.104534,89.105109,89.105116,89.105466,89.105466,89.105587,89.105556,89.105553,89.105616,89.105892,89.105155,89.105157,89.105154,89.105167,89.105617,89.105634,89.105260,89.105207,89.105478,89.105705,89.105705,89.105563,89.105489,89.105494,89.105619,89.105774,89.105773,89.105640,89.105640,89.105633,89.105768,89.105768,89.105768,89.105923,89.106283,89.106283,89.106283,89.106018,89.106163,89.106163,89.106163,89.106241,89.106346,89.106140,89.106140,89.106380,89.106380,89.106421,89.106648,89.106639,89.106638,89.106530,89.106721,89.106912,89.106993,89.107260,89.106855,89.106253,89.106406,89.106406,89.106406,89.106487,89.106545,89.106551,89.106556,89.106400,89.106495,89.106968,89.106968,89.106968,89.106968,89.106968,89.106974,89.106612,89.106612,89.106665,89.106671,89.106671,89.106735,89.106735,89.106739,89.106511,89.106639,89.106639,89.106697,89.106626,89.106768,89.105943,89.105884,89.105887,89.105887,89.105835,89.105842,89.105759,89.105612,89.105664,89.105664,89.105656,89.105821,89.105821,89.105943,89.105952,89.105711,89.105703,89.105712,89.105699,89.105815,89.105392,89.105123,89.105123,89.105243,89.104922,89.104807,89.104808,89.104809,89.104878,89.104878,89.104878,89.105031,89.105031,89.105031,89.105182,89.105182,89.105216,89.105404,89.105404,89.105404,89.105404,89.105574,89.105574,89.105574,89.105577,89.105579,89.105638,89.105637,89.105637,89.105640,89.105639,89.105718,89.105748,89.105748,89.105803,89.105801,89.105988,89.105988,89.105985,89.105985,89.105820,89.105983,89.106165,89.106165,89.106165,89.106165,89.106343,89.105849,89.105849,89.105849,89.105632,89.105940,89.106067,89.106067,89.106067,89.106210,89.106566,89.107109,89.106766,89.106417,89.106417,89.105559,89.105133,89.105133,89.105133,89.104704,89.104267,89.104873,89.104874,89.105170,89.105807,89.105808,89.106120,89.106121,89.106456,89.106457,89.107171,89.107171,89.107171,89.107171,89.107171,89.107202,89.107679,89.107679,89.107757,89.107758,89.107580,89.107754,89.107580,89.107633,89.107708,89.107766,89.107766,89.107767,89.107346,89.107366,89.107366,89.107373,89.107374,89.107278,89.107278,89.107175,89.107311,89.107472,89.107505,89.107464,89.107016,89.107015,89.107015,89.106721,89.106722,89.106831,89.106831,89.106664,89.106634,89.106634,89.106634,89.106870,89.107091,89.107100,89.106918,89.106918,89.106932,89.106840,89.106404,89.106404,89.106150,89.106150,89.106410,89.106410,89.105701,89.105767,89.106022,89.106138,89.106138,89.106430,89.106430,89.106320,89.106333,87.360869,87.360869,87.360772,87.360827,87.361150,87.361150,87.361030,87.361228,87.361228,87.360978,87.360978,87.360978,87.361042,87.361261,87.361146,87.361342,87.361205,87.361205,87.361424,87.361660,87.361660,87.361659,87.360433,87.360433,87.360250,87.360250,87.360679,87.361224,87.360899,87.360899,87.360899,87.360899,87.360418,87.359543,87.358300,87.358300,87.358339,87.359224,87.359224,87.359905,87.359905,87.359905,87.359905,87.360829,87.360829,87.360829,87.360829,87.360829,87.361562,87.359186,87.357385,87.357914,87.357914,87.354442,87.352907,87.352729,87.351654,87.349980,87.350726,87.350726,87.350726,87.351935,87.351910,87.351910,87.351910,87.351910,87.351057,87.351057,87.351195,87.350523,87.350523,87.350136,87.349426,87.349097,87.349097,87.346136,87.346136,87.349164,87.349164,87.349164,87.345958,87.345382,87.346866,87.347436,87.347436,87.344472,87.341123,87.341665,87.340321,87.340537,87.340537,87.340537,87.342738,87.342738,87.342738,87.344665,87.338690,87.338690,87.338759,87.333722,87.333722,87.335026,87.334666,87.334666,87.334666,87.336957,87.329585,87.330035,87.328549,87.328549,87.328689,87.329177,87.329506,87.329975,87.330439,87.330439,87.330593,87.330824,87.330824,87.330824,87.331003,87.332599,87.332599,87.328833,87.329289,87.329498,87.329738,87.328712,87.328711,87.329762,87.330009,87.330615,87.329488,87.330803,87.331178,87.331097,87.331122,87.332003,87.327927,87.328310,87.326625,87.326625,87.326708,87.325609,87.326105,87.326269,87.326268,87.326333,87.326333
