179.39923296078425,173.189,187.295688
170.73648827450975,162.531333,180.509783
163.8151598431372,153.023424,177.173462
158.1324674705883,149.030871,167.329401
152.86204192156862,140.506904,162.282394
148.81058560784317,135.356836,158.415675
145.42530982352943,129.88312,155.006973
142.3326259411765,127.030579,155.126691
139.7493576078431,124.137134,151.843692
136.95976160784315,121.371719,153.430005
134.7957588039216,117.632122,152.053895
132.65990019607844,115.305403,148.599378
130.61999494117646,114.157073,144.077551
128.65558680392155,112.158588,142.348645
127.36162094117643,111.050854,140.314689
125.73989362745097,110.526386,140.614599
124.36610547058824,111.009191,140.963255
122.80770335294122,110.219315,138.29701
121.60953217647058,107.017924,138.339472
120.23322403921568,104.142152,134.837972
119.24055360784314,102.418397,137.220032
118.2059323333333,100.276625,134.351369
116.83782417647056,99.641043,132.795702
115.72694745098039,98.523093,133.044247
114.65990556862745,98.962957,132.763146
113.89504229411763,96.118963,131.934074
112.89601256862743,94.51621,128.72075
112.10288696078433,93.663068,128.526788
111.1920283137255,94.465545,127.792503
110.11853535294114,93.968089,127.744516
109.39642482352941,94.336234,126.402035
108.36511613725492,91.340068,124.181329
107.47671688235296,92.441564,125.543901
106.9121349019608,92.043907,125.286491
106.03909031372547,90.953475,124.631602
104.96283907843139,91.3013,123.023291
104.35527084313722,90.255605,121.820614
103.62443109803921,90.330919,121.234099
103.01037545098042,88.809813,121.088748
102.37326117647059,87.486562,122.951479
101.42868305882352,86.805586,122.61471
100.74962913725491,85.062825,120.679321
100.02642378431374,82.822503,120.085839
99.45986637254897,83.132346,119.801313
98.3707018627451,81.286184,118.76754
97.68250335294118,79.149661,118.413899
96.85651962745101,77.825888,116.934703
96.32368621568625,78.708006,117.254901
95.84278368627453,77.577943,117.805024
95.24436099999996,76.182892,118.69175
94.52443468627453,75.963176,119.032339
93.85063835294117,75.15386,117.024094
93.5806573529412,76.318413,117.240052
93.21392178431373,75.322556,117.16079
92.45552478431371,74.472204,113.994291
91.94212825490195,75.231375,112.445437
91.26209511764708,74.352566,111.099219
90.48582354901963,72.876868,110.331631
89.94140398039217,74.0981,109.334114
89.32841015686279,72.193788,107.330716
88.92162427450981,70.875864,107.231204
88.66655029411766,71.60319,105.105494
88.0074530784314,71.251114,105.064792
87.5914305294118,69.940302,104.206891
86.78448074509804,71.249572,102.954742
86.24508180392155,70.772831,102.84361
85.58236421568627,70.804445,102.40292
84.89181631372547,70.81529,102.563147
84.23066143137254,69.325298,101.860826
83.64751139215689,67.423731,102.797093
83.10890835294119,66.8451,102.785539
82.43346900000002,65.681786,102.537738
82.1883668627451,66.065862,101.773626
81.65172919607842,66.650178,101.719614
81.14221550980393,65.662121,101.118345
80.53553574509804,64.906114,101.847315
80.22050941176472,64.019995,102.775805
79.75576103921567,62.685489,103.119855
79.17191811764705,62.425533,99.581036
78.57303501960784,62.693002,96.043064
78.14012817647057,62.462346,94.891476
77.75248966666668,61.019762,94.908983
77.48082907843137,61.081259,93.622092
76.92540833333332,59.69526,92.331251
76.50927519607843,59.325572,92.302804
75.83797198039214,59.287957,92.770452
75.5204358039216,58.690058,92.503072
75.17417184313723,58.472977,93.408671
74.799106627451,57.719339,92.352515
74.31239186274509,57.83609,92.577783
73.84967337254902,57.258484,91.833637
73.54321884313725,57.402761,90.45332
73.16688970588237,56.742355,91.47352
72.95089303921569,57.048861,91.198434
72.54720135294116,56.826415,91.883634
72.14337058823529,56.622071,91.504179
71.90663901960784,56.411488,90.985627
71.46791088235294,56.552194,91.15023
71.15012617647058,56.147501,92.005443
70.86272749019611,55.73735,93.619517
70.59940713725489,56.270907,93.959587
70.4762765882353,55.323271,95.278817
70.23066876470588,54.774087,95.462806
69.96929178431371,55.644579,93.693509
69.70707078431371,55.33797,93.289004
69.24829482352943,55.343651,94.060298
69.00107001960785,54.88024,93.764312
68.61499435294117,54.368556,93.386921
68.28675268627451,54.433056,92.252691
67.93082494117651,54.328894,92.252691
67.65093166666665,53.742026,91.819695
67.54287966666668,52.791476,91.022719
67.21501190196076,53.405519,91.865356
66.93263076470588,52.54847,91.28774
66.91661072549017,52.08041,89.588516
66.64259133333334,51.344033,90.405648
66.63571550980389,51.18548,90.837511
66.52873078431374,51.193832,90.837511
66.33858443137255,51.58055,89.942626
66.1721413529412,51.067231,89.448725
66.06183029411764,50.791834,88.51968
65.8584759019608,50.607019,88.703023
65.57917682352941,50.867116,88.312066
65.45143939215686,50.540935,88.727497
65.24272333333333,50.384135,87.603102
65.02994572549018,49.461418,87.46912
64.76126498039214,48.569106,88.087881
64.65208441176472,48.827415,87.243559
64.26647931372548,47.785823,86.158232
64.00260978431373,47.802141,85.511063
63.867888529411765,48.813152,85.089884
63.561806156862765,48.304914,84.57408
63.32134311764707,47.103741,83.396793
63.160860705882335,46.969126,83.084676
63.108587078431356,47.220504,82.924891
63.01338739215686,47.043208,82.902668
62.78254380392158,46.377457,82.139386
62.68339207843137,46.47628,83.68058
62.474526352941176,46.315053,82.01955
62.467321352941184,46.256186,82.961134
62.23470307843137,46.17126,81.940729
61.99624588235293,46.291203,82.137908
61.76762762745095,45.085127,82.006139
61.49169847058823,44.607286,81.924632
61.32259515686274,43.256945,81.544138
61.09603256862747,43.250785,81.502495
60.99704319607844,43.250785,81.502495
60.806434333333314,43.292869,81.239274
60.65398621568626,42.874184,80.698044
60.5020635882353,42.256726,82.106536
60.46868494117647,42.264239,82.044569
60.25653007843137,39.822764,81.535728
60.16029315686276,40.544175,82.041772
59.95795031372549,40.708293,82.520288
59.83343252941177,40.228773,83.180826
59.596410921568655,40.60508,81.529734
59.37131290196078,40.414519,81.446575
59.24117182352941,40.709391,82.033588
59.033313647058826,40.669866,81.878554
58.87351229411763,40.669866,82.078502
58.702685019607834,40.829521,82.402638
58.590025960784324,40.678871,82.572477
58.59090062745097,39.550066,82.623174
58.40741794117649,39.613747,82.4449
58.209301156862736,39.26377,82.615137
58.06154521568627,38.669189,83.85391
57.9353352352941,38.768248,83.928265
57.745365823529404,38.642441,84.670959
57.51372852941176,38.618809,84.212469
57.397874980392174,38.990298,83.707049
57.27432447058827,38.989393,84.447463
57.22542017647058,38.717897,84.962885
57.19401684313727,38.294461,85.471743
57.05699464705882,38.181345,85.571674
56.86466760784313,37.955811,85.516616
56.684413450980394,37.968126,85.659726
56.46733054901961,38.039453,85.508763
56.293450803921566,37.791309,85.471784
56.21013809803922,37.558667,85.313869
56.03664925490197,37.393816,85.586166
55.87941658823527,36.956025,84.383746
55.732864039215684,36.473598,84.080514
55.67873450980394,36.473598,83.763704
55.53286039215685,37.085691,81.079172
55.337557686274515,36.289667,79.626136
55.3014043137255,36.691617,79.553632
55.15626558823529,36.75355,78.966458
55.070828686274524,36.472451,78.966458
54.90508123529413,35.780929,77.853356
54.783159862745094,35.780929,77.744586
54.69279443137257,35.904833,77.032732
54.55697782352942,35.400321,77.032732
54.48886856862747,34.580139,77.119461
54.29041782352939,34.584075,77.195108
54.11630294117647,35.066096,77.874141
53.98148815686273,35.219987,78.696017
53.91962721568627,35.003657,78.696017
53.840748019607865,34.586254,78.696017
53.766338235294114,34.363828,78.696017
53.617269,34.724703,78.874512
53.58062874509803,34.62808,78.640809
53.53236145098039,34.132096,79.387952
53.39170454901961,33.6094,79.739764
53.331630176470576,33.796397,80.505978
53.18008235294117,33.466769,79.090702
53.11715780392156,33.348339,79.482596
52.873052843137266,33.165471,78.584534
52.730687725490206,32.638848,77.698324
52.64873188235295,32.141963,77.37785
52.57989247058823,32.322281,77.363876
52.45071678431371,31.99999,76.637443
52.34236711764707,31.866956,76.157257
52.23182719607843,32.339017,75.715798
52.16005784313726,32.76261,75.582588
52.128278999999985,32.651189,75.412911
51.98479076470587,32.266995,75.185629
51.917652490196076,32.476937,74.994249
51.784436078431355,32.358027,74.981597
51.68886719607845,32.838804,74.981597
51.49717537254901,32.035497,74.379851
51.41631429411763,32.151591,74.32324
51.349219705882355,32.086556,74.324242
51.26979901960784,31.866239,74.324242
51.19694511764708,31.235351,74.578365
51.07539564705885,30.749236,73.76584
51.02145594117648,30.758577,73.759625
50.93047235294117,30.758577,73.759625
50.79324280392158,31.014937,73.750475
50.76161307843138,30.931974,73.638031
50.60782960784312,30.855355,74.158634
50.517683000000005,30.521408,74.464031
50.34358439215685,29.692408,74.944011
50.189406843137256,29.219246,74.944011
50.06891633333334,29.708937,74.096364
49.944361254901956,29.829174,74.096364
49.85187531372552,29.720135,73.957449
49.7653928627451,29.472529,74.189492
49.67970837254902,29.452687,75.112079
49.5620568235294,28.944968,74.509864
49.46148600000001,28.821429,74.324184
49.324918372549035,28.824982,74.324184
49.150363039215684,28.824982,74.940369
49.06008278431373,28.782084,74.337008
48.994244431372536,28.610241,74.079657
48.8632735882353,29.054156,74.074365
48.68439668627452,28.752301,74.340251
48.615729058823526,28.636432,74.354832
48.53385327450983,28.658051,74.626408
48.395130549019605,28.112789,74.625109
48.259192372549016,28.161274,74.625109
48.124954862745106,27.72292,75.444882
48.04531882352942,27.003116,74.734415
47.958154313725494,26.915705,74.048791
47.91448598039216,26.817781,73.893831
47.864959607843154,26.885194,73.285098
47.760321941176485,27.33725,73.15096
47.73251827450979,26.694545,73.654816
47.58617603921568,26.381536,73.903754
47.5378102745098,25.51648,73.903754
47.40660545098039,24.509404,73.903754
47.28210652941176,24.73164,74.491401
47.154233941176464,24.595879,73.663989
