1,0.000000
2,0.000000
3,1.240306
4,0.000000
5,0.000000
6,4.162258
7,0.005006
8,0.071503
9,0.656173
10,0.007609
11,0.000000
12,1.004462
13,1.519632
14,0.027709
15,125.576567
16,0.190211
17,0.000000
18,1.461766
19,0.052617
20,0.384705
21,27.756557
22,6.262305
23,151.451236
24,13.122253
25,0.589002
26,28.199102
27,0.000004
28,0.000000
